step,speedX,speedY,speedZ,angle,trackPos,z,rpm,gear,steer,accel,brake,target_speed,target_brake,front,front_delta,left_front,right_front,apex_target,trackPos_delta,left_open,right_open,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
275,155.161,0.0225117,2.72248,0.00385661,0.105777,0.277527,10309.6,5,0.0016206559834159202,0.0,0.0,150,0.0,106.334,-0.9509999999999934,125.757,103.92,0.0,-0.0005890000000000062,125.757,103.92,7.61717,16.6667,26.2829,45.4533,125.757,117.853,114.061,110.934,108.669,106.334,103.92,101.416,97.7289,93.183,83.0274,52.7833,31.3425,20.1531,9.34685
276,154.879,0.0270393,2.71744,0.00383921,0.105196,0.277568,10290.9,5,0.001638246958984766,0.25,0.0,150,0.0,105.392,-0.9420000000000073,124.648,103.0,0.0,-0.0005809999999999982,124.648,103.0,7.62198,16.6767,26.2978,45.4762,124.648,116.813,113.054,109.953,107.706,105.392,103.0,100.522,96.8775,92.3939,82.45,52.7628,31.3286,20.1436,9.3421
277,154.738,0.0216245,2.71573,0.00375195,0.10462,0.277511,10371.9,5,0.001165421104280015,0.25,0.0,150,0.0,104.469,-0.9230000000000018,123.563,102.101,0.0,-0.0005759999999999932,123.563,102.101,7.62622,16.6831,26.3037,45.4721,123.563,115.794,112.067,108.992,106.763,104.469,102.101,99.6491,96.0481,91.628,81.8953,52.7716,31.3249,20.1381,9.33804
278,154.682,0.00664257,2.71879,0.00363441,0.104051,0.277453,10369.1,5,0.0004788699357950732,0.25,0.0,150,0.0,103.555,-0.9139999999999873,122.487,101.211,0.0,-0.0005690000000000001,122.487,101.211,7.63016,16.688,26.3056,45.4561,122.487,114.783,111.088,108.038,105.829,103.555,101.211,98.7849,95.2274,90.8707,81.3445,52.7935,31.3257,20.1345,9.33432
279,154.627,-0.00462323,2.72636,0.00356501,0.103484,0.277437,10364.8,5,0.0001289544015696635,0.25,0.0,150,0.0,102.629,-0.9260000000000019,121.396,100.307,0.0,-0.0005669999999999981,121.396,100.307,7.63446,16.6951,26.3135,45.4584,121.396,113.76,110.096,107.072,104.881,102.629,100.307,97.9067,94.3915,90.0961,80.7649,52.7953,31.3197,20.1282,9.33017
280,154.571,-0.00704118,2.73314,0.00353926,0.102919,0.277472,10360.9,5,8.423185104654632e-05,0.25,0.0,150,0.0,101.69,-0.9390000000000072,120.292,99.3912,0.0,-0.0005650000000000099,120.292,99.3912,7.63907,16.7044,26.3269,45.4772,120.292,112.724,109.094,106.096,103.923,101.69,99.3912,97.0163,93.5424,89.3064,80.1605,52.779,31.3074,20.1194,9.32563
281,154.516,-0.00642728,2.73675,0.00353062,0.102353,0.277545,10357.2,5,0.00015956750788073334,0.25,0.0,150,0.0,100.748,-0.9419999999999931,119.183,98.4711,0.0,-0.0005659999999999971,119.183,98.4711,7.64382,16.7145,26.3424,45.5026,119.183,111.684,108.088,105.115,102.961,100.748,98.4711,96.1212,92.6881,88.5105,79.5432,52.7556,31.2926,20.1095,9.32093
282,154.461,-0.00506542,2.73576,0.00352851,0.101793,0.277632,10353.8,5,0.0002791915629640797,0.25,0.0,150,0.0,99.8045,-0.9435000000000002,118.072,97.5497,0.0,-0.0005600000000000049,118.072,97.5497,7.64858,16.7248,26.3586,45.5302,118.072,110.643,107.08,104.133,101.997,99.8045,97.5497,95.2247,91.8321,87.712,78.9181,52.7296,31.277,20.0994,9.31621
283,154.406,-0.00375929,2.73036,0.00352862,0.101234,0.277701,10350.4,5,0.00041412187288864324,0.25,0.0,150,0.0,98.8607,-0.9438000000000102,116.96,96.628,0.0,-0.0005589999999999901,116.96,96.628,7.65333,16.7353,26.375,45.5585,116.96,109.602,106.072,103.151,101.033,98.8607,96.628,94.3277,90.9754,86.9122,78.2869,52.7029,31.2611,20.0893,9.31148
284,154.351,-0.00270952,2.729,0.00352935,0.100675,0.277757,10347.0,5,0.0005533939296607573,0.25,0.0,150,0.0,97.9171,-0.9435999999999893,115.849,95.7065,0.0,-0.0005590000000000039,115.849,95.7065,7.6581,16.7457,26.3915,45.5872,115.849,108.561,105.065,102.17,100.069,97.9171,95.7065,93.431,90.1186,86.1118,77.6507,52.6758,31.2451,20.079,9.30675
285,154.296,8.94804e-05,2.72849,0.00349678,0.100125,0.277751,10343.4,5,0.000457312163814623,0.25,0.0,150,0.0,96.9821,-0.9350000000000023,114.749,94.7939,0.0,-0.0005499999999999949,114.749,94.7939,7.66253,16.7543,26.4035,45.6026,114.749,107.529,104.065,101.196,99.1143,96.9821,94.7939,92.5432,89.2711,85.3207,77.0216,52.6631,31.2342,20.0709,9.3024
286,154.242,-0.00470403,2.72871,0.00346102,0.0995754,0.277666,10339.7,5,0.0003387954101561168,0.25,0.0,150,0.0,96.0481,-0.9339999999999975,113.649,93.8823,0.0,-0.0005496000000000112,113.649,93.8823,7.66694,16.7628,26.4151,45.6168,113.649,106.498,103.067,100.224,98.1602,96.0481,93.8823,91.6564,88.4242,84.5296,76.3887,52.6516,31.2238,20.0629,9.29808
287,154.188,-0.00529062,2.73494,0.00344819,0.0990274,0.277606,10335.8,5,0.00038046926168187195,0.25,0.0,150,0.0,95.1088,-0.9393000000000029,112.543,92.965,0.0,-0.0005479999999999929,112.543,92.965,7.6715,16.7724,26.4295,45.6396,112.543,105.461,102.064,99.2458,97.2008,95.1088,92.965,90.7638,87.571,83.7313,75.7434,52.6307,31.2101,20.0536,9.29356
288,154.134,-0.00449499,2.74107,0.00344416,0.0984825,0.277592,10332.2,5,0.0004830239071728186,0.25,0.0,150,0.0,94.1676,-0.9412000000000091,111.435,92.0459,0.0,-0.0005449000000000009,111.435,92.0459,7.67611,16.7823,26.445,45.6657,111.435,104.423,101.059,98.2662,96.2396,94.1676,92.0459,89.869,86.7155,82.9299,75.0911,52.6063,31.1952,20.0439,9.28899
289,154.08,-0.0034627,2.74456,0.00344338,0.097939,0.277613,10328.7,5,0.0006080017095259037,0.25,0.0,150,0.0,93.226,-0.941599999999994,110.326,91.1264,0.0,-0.0005435000000000023,110.326,91.1264,7.68073,16.7924,26.4609,45.6929,110.326,103.384,100.053,97.2863,95.278,93.226,91.1264,88.9738,85.8592,82.1272,74.4339,52.5806,31.1799,20.034,9.28441
290,154.026,-0.000518432,2.74556,0.00341047,0.0973978,0.277653,10325.3,5,0.0005074269857311166,0.25,0.0,150,0.0,92.2923,-0.9337000000000018,109.227,90.2148,0.0,-0.0005411999999999917,109.227,90.2148,7.68509,16.8009,26.4726,45.7077,109.227,102.353,99.0556,96.3139,94.324,92.2923,90.2148,88.0867,85.0111,81.3324,73.7829,52.5684,31.1692,20.0261,9.28013
291,153.972,-0.00311031,2.74456,0.00334157,0.0968639,0.277698,10321.7,5,0.00015306886025372862,0.25,0.0,150,0.0,91.3673,-0.9249999999999972,108.138,89.3121,0.0,-0.0005339000000000038,108.138,89.3121,7.6891,16.8074,26.4795,45.7083,108.138,101.331,98.0663,95.3499,93.3787,91.3673,89.3121,87.2087,84.1722,80.547,73.1391,52.5715,31.164,20.0203,9.27625
292,153.919,-0.00888901,2.74594,0.00329259,0.0963385,0.277745,10318.2,5,-6.38331407024767e-05,0.25,0.0,150,0.0,90.4378,-0.9295000000000044,107.044,88.4047,0.0,-0.0005254000000000092,107.044,88.4047,7.69319,16.8147,26.4887,45.7162,107.044,100.305,97.0726,94.3816,92.4289,90.4378,88.4047,86.3257,83.3279,79.7552,72.4853,52.5668,31.1561,20.0135,9.27226
293,153.865,-0.00898721,2.74887,0.00327535,0.0958142,0.277817,10314.6,5,-5.87297143342623e-05,0.25,0.0,150,0.0,89.5012,-0.9365999999999985,105.941,87.4901,0.0,-0.0005242999999999914,105.941,87.4901,7.69752,16.8237,26.5019,45.7361,105.941,99.2714,96.0722,93.4065,91.4722,89.5012,87.4901,85.4352,82.4755,78.9545,71.8184,52.5488,31.1437,20.0049,9.26799
294,153.812,-0.00737609,2.75115,0.00327016,0.0952916,0.277744,10311.1,5,3.0349662861268306e-05,0.25,0.0,150,0.0,88.562,-0.9391999999999996,104.835,86.5729,0.0,-0.0005225999999999981,104.835,86.5729,7.70193,16.8331,26.5165,45.7606,104.835,98.2351,95.0692,92.4288,90.513,88.562,86.5729,84.5419,81.6201,78.1501,71.1448,52.5259,31.1296,19.9957,9.26361
295,153.759,-0.005585,2.75511,0.00326936,0.0947769,0.277682,10307.3,5,0.0001482754088644317,0.25,0.0,150,0.0,87.6225,-0.9394999999999953,103.729,85.6552,0.0,-0.0005147000000000068,103.729,85.6552,7.70631,16.8427,26.5315,45.7863,103.729,97.1984,94.066,91.4507,89.5534,87.6225,85.6552,83.6481,80.7639,77.3444,70.4673,52.5015,31.1151,19.9863,9.25927
296,153.706,-0.00404788,2.76253,0.00327006,0.0942552,0.277664,10303.6,5,0.0002783853811116656,0.25,0.0,150,0.0,86.6826,-0.9399000000000086,102.623,84.7371,0.0,-0.0005216999999999999,102.623,84.7371,7.71076,16.8524,26.5469,45.8129,102.623,96.1614,93.0623,90.4724,88.5935,86.6826,84.7371,82.7539,79.9071,76.5376,69.786,52.4762,31.1002,19.9768,9.25485
297,153.653,-0.00288874,2.76718,0.00327104,0.0937451,0.277692,10300.3,5,0.0004076721422577867,0.25,0.0,150,0.0,85.7434,-0.9391999999999996,101.517,83.8197,0.0,-0.0005100999999999994,101.517,83.8197,7.7151,16.8619,26.562,45.8391,101.517,95.1251,92.0595,89.4946,87.6343,85.7434,83.8197,81.8603,79.0506,75.7308,69.1024,52.4514,31.0855,19.9674,9.25053
298,153.6,-0.00203939,2.76842,0.00327194,0.0932264,0.277737,10296.9,5,0.0005384626780042291,0.0,0.06,118,0.22,84.8041,-0.9392999999999887,100.411,82.9021,0.0,-0.0005186999999999969,100.411,82.9021,7.71953,16.8716,26.5773,45.8657,100.411,94.0888,91.0565,88.5167,86.6749,84.8041,82.9021,80.9665,78.1938,74.9231,68.4158,52.4052,31.0707,19.9579,9.24613
299,153.281,0.00299169,2.76428,0.00326161,0.0927163,0.277798,10163.7,5,0.0005885475732700998,0.0,0.12,118,0.22,83.8686,-0.9355000000000047,99.3089,81.9884,0.0,-0.0005100999999999994,99.3089,81.9884,7.72379,16.8806,26.5909,45.8875,99.3089,93.0564,90.0573,87.5425,85.7193,83.8686,81.9884,80.0763,77.3406,74.1185,67.7302,52.3042,31.0577,19.9492,9.24191
300,152.698,0.00864195,2.75271,0.00326575,0.092216,0.277858,10098.9,5,0.000737611237703717,0.0,0.18,118,0.22,82.933,-0.9355999999999938,98.2072,81.0744,0.0,-0.0005002999999999952,98.2072,81.0744,7.72808,16.8901,26.6061,45.9144,98.2072,92.024,89.0583,86.5684,84.7637,82.933,81.0744,79.1859,76.4866,73.3126,67.0406,52.1488,31.0428,19.9398,9.23764
301,151.926,0.0140956,2.74347,0.00327882,0.0917186,0.27793,10021.2,5,0.0009485140623770039,0.0,0.22,118,0.22,81.9996,-0.933400000000006,97.1081,80.1626,0.0,-0.000497400000000009,97.1081,80.1626,7.73242,16.9,26.6224,45.9446,97.1081,90.9944,88.0619,85.5967,83.8104,81.9996,80.1626,78.2973,75.6343,72.5076,66.3493,51.9496,31.0268,19.93,9.23332
302,151.005,0.01859,2.73239,0.00329532,0.0912304,0.277951,9940.96,5,0.00118122855106172,0.0,0.22,118,0.22,81.0711,-0.9284999999999997,96.0146,79.2554,0.0,-0.0004881999999999942,96.0146,79.2554,7.7367,16.9099,26.6388,45.9757,96.0146,89.97,87.0706,84.63,82.8621,81.0711,79.2554,77.4132,74.786,71.7061,65.6588,51.7159,31.0106,19.9201,9.22903
303,150.034,0.0221775,2.72126,0.00331323,0.0907458,0.277886,9874.95,5,0.0014229530124158542,0.0,0.22,118,0.22,80.1482,-0.9228999999999985,94.9277,78.3537,0.0,-0.0004846000000000017,94.9277,78.3537,7.74097,16.9198,26.6553,46.0071,94.9277,88.9518,86.0855,83.669,81.9195,80.1482,78.3537,76.5345,73.9425,70.9087,64.9701,51.4534,30.9942,19.9102,9.22477
304,149.062,0.0248576,2.72155,0.00333142,0.090262,0.277897,9811.56,5,0.0016664462626688852,0.0,0.22,118,0.22,79.2311,-0.9171000000000049,93.8477,77.4577,0.0,-0.00048380000000000645,93.8477,77.4577,7.74523,16.9297,26.6718,46.0386,93.8477,87.9402,85.1065,82.7143,80.9829,79.2311,77.4577,75.6612,73.1043,70.1158,64.2836,51.1664,30.9779,19.9004,9.22051
305,148.097,0.028726,2.72006,0.00331548,0.0897884,0.278017,9747.55,5,0.001668485351781955,0.0,0.22,118,0.22,78.3271,-0.9039999999999964,92.7833,76.5747,0.0,-0.0004735999999999907,92.7833,76.5747,7.74914,16.9378,26.6836,46.1038,92.7833,86.9424,84.1408,81.7725,80.0594,78.3271,76.5747,74.8008,72.2786,69.3352,63.6073,50.8679,30.9667,19.8926,9.21665
306,147.135,0.026248,2.71467,0.00325958,0.0893199,0.27822,9684.05,5,0.0013894678537531326,0.0,0.11,118,0.11,77.4368,-0.8902999999999963,91.735,75.7052,0.0,-0.0004685000000000106,91.735,75.7052,7.75269,16.9437,26.6902,46.2721,91.735,85.9593,83.1888,80.8443,79.1495,77.4368,75.7052,73.9538,71.4662,68.5672,62.9419,50.5607,30.9614,19.8873,9.2132
307,146.387,0.0200259,2.70889,0.00321853,0.0888588,0.278482,9681.93,5,0.0012126661955405467,0.0,0.11,118,0.11,76.5487,-0.8881000000000085,90.6894,74.8379,0.0,-0.00046109999999999207,90.6894,74.8379,7.75629,16.9502,26.6985,46.6245,90.6894,84.9788,82.2397,79.9188,78.242,76.5487,74.8379,73.1088,70.6552,67.8,62.2749,50.2324,30.9542,19.8812,9.20968
308,145.778,0.0191753,2.70398,0.00320663,0.0883996,0.278788,9643.11,5,0.0012395406673376339,0.0,0.11,118,0.11,75.6587,-0.8900000000000006,89.6413,73.9685,0.0,-0.0004592000000000068,89.6413,73.9685,7.76011,16.9582,26.7104,47.3124,89.6413,83.9966,81.2891,78.9916,77.3328,75.6587,73.9685,72.2614,69.8415,67.0293,61.6023,49.881,30.9428,19.8735,9.2059
309,145.175,0.0200898,2.69509,0.00320713,0.0879462,0.279118,9604.09,5,0.0013518580760856526,0.0,0.11,118,0.11,74.7701,-0.8885999999999967,88.5949,73.1003,0.0,-0.0004533999999999927,88.5949,73.1003,7.76397,16.9667,26.7238,48.9311,88.5949,83.016,80.3402,78.066,76.4251,74.7701,73.1003,71.4152,69.0286,66.259,60.9281,49.5131,30.9299,19.8652,9.20206
310,144.574,0.0213903,2.6859,0.00321305,0.0874956,0.27946,9564.83,5,0.0015014587556622279,0.0,0.11,118,0.11,73.8842,-0.8858999999999924,101.381,72.2348,0.0,-0.00045059999999999545,101.381,72.2348,7.76785,16.9753,26.7377,101.381,87.5517,82.0386,79.3941,77.1431,75.5202,73.8842,72.2348,70.5714,68.2179,65.4903,60.2538,49.1317,30.9162,19.8566,9.1982
311,143.975,0.0246943,2.67311,0.00318861,0.0870478,0.27968,9525.33,5,0.0014377818960589345,0.0,0.11,118,0.11,73.0076,-0.8766000000000105,100.187,71.3785,0.0,-0.0004478000000000121,100.187,71.3785,7.77148,16.9824,26.7477,100.187,86.5194,81.0709,78.4573,76.2295,74.6245,73.0076,71.3785,69.7367,67.416,64.7301,59.5865,48.7458,30.907,19.8498,9.19464
312,143.378,0.0203197,2.65485,0.00315939,0.0866071,0.279768,9485.47,5,0.0013389275688245397,0.0,0.11,118,0.11,72.1355,-0.8721000000000032,98.9993,70.5265,0.0,-0.0004406999999999883,98.9993,70.5265,7.775,16.9892,26.7569,98.9993,85.4926,80.1083,77.5252,75.3207,73.7335,72.1355,70.5265,68.9063,66.6181,63.9735,58.921,48.3505,30.8986,19.8435,9.19117
313,142.781,0.0195963,2.64466,0.00315121,0.0861694,0.279834,9446.46,5,0.0013866925217069087,0.0,0.11,118,0.11,71.2632,-0.8722999999999956,97.8101,69.6743,0.0,-0.0004377000000000131,97.8101,69.6743,7.77866,16.9969,26.7687,97.8101,84.4653,79.1456,76.593,74.4116,72.8423,71.2632,69.6743,68.0753,65.8195,63.2155,58.2525,47.9416,30.8874,19.8359,9.18755
314,142.187,0.0202195,2.63309,0.00315161,0.0857294,0.2799,9406.71,5,0.001495093648705325,0.0,0.11,118,0.11,70.3927,-0.8704999999999927,96.6231,68.8238,0.0,-0.00043999999999999595,96.6231,68.8238,7.78241,17.0051,26.7816,96.6231,83.4401,78.1851,75.6629,73.5047,71.953,70.3927,68.8238,67.2461,65.0222,62.4583,57.5834,47.5222,30.8748,19.8279,9.18382
315,141.595,0.0211437,2.62172,0.00315528,0.0852979,0.279966,9367.33,5,0.0016243539889158054,0.0,0.11,118,0.11,69.5256,-0.8671000000000078,95.4403,67.9765,0.0,-0.0004315000000000013,95.4403,67.9765,7.78611,17.0133,26.7947,95.4403,82.4189,77.2283,74.7363,72.6012,71.0671,69.5256,67.9765,66.4199,64.2276,61.7035,56.9151,47.0949,30.862,19.8198,9.18014
316,141.005,0.0241232,2.61186,0.00312702,0.084867,0.280029,9328.32,5,0.0015298703664776148,0.0,0.11,118,0.11,68.6674,-0.8581999999999965,94.2715,67.1382,0.0,-0.00043089999999999795,94.2715,67.1382,7.78956,17.0199,26.8037,94.2715,81.4084,76.281,73.8186,71.7068,70.1903,68.6674,67.1382,65.6024,63.4417,60.9569,56.2536,46.6664,30.8538,19.8135,9.17675
317,140.417,0.0216125,2.60282,0.00306061,0.0844473,0.280104,9289.55,5,0.0011655412565653792,0.0,0.11,118,0.11,67.8197,-0.8477000000000032,93.1184,66.3101,0.0,-0.0004196999999999951,93.1184,66.3101,7.79261,17.0244,26.8075,93.1184,80.4103,75.3448,72.9114,70.8226,69.3239,67.8197,66.3101,64.7952,62.6656,60.2198,55.6004,46.2383,30.8513,19.8096,9.17381
318,139.831,0.0153061,2.59528,0.00300932,0.0840303,0.280191,9250.99,5,0.000906446747193309,0.0,0.11,118,0.11,66.9725,-0.8472000000000008,91.9655,65.4825,0.0,-0.0004170000000000007,91.9655,65.4825,7.79576,17.0296,26.8132,91.9655,79.4128,74.4093,72.0051,69.9394,68.4582,66.9725,65.4825,63.9882,61.8897,59.4823,54.9452,45.8011,30.8468,19.8049,9.17075
319,139.247,0.0142366,2.59484,0.00298715,0.0836213,0.280327,9212.54,5,0.0008493542833060315,0.0,0.11,118,0.11,66.1239,-0.8485999999999905,90.8093,64.6535,0.0,-0.0004090000000000066,90.8093,64.6535,7.79906,17.0361,26.8223,90.8093,78.4136,73.4728,71.0976,69.0549,67.5911,66.1239,64.6535,63.1797,61.1119,58.7425,54.2863,45.3531,30.8383,19.7987,9.16749
320,138.666,0.0150048,2.59334,0.00297713,0.0832106,0.280449,9174.29,5,0.0008777540519956731,0.0,0.11,118,0.11,65.2767,-0.8472000000000008,89.6541,63.8256,0.0,-0.00041069999999999995,89.6541,63.8256,7.80248,17.0432,26.833,89.6541,77.4158,72.5377,70.1915,68.1717,66.7256,65.2767,63.8256,62.3722,60.3348,58.003,53.6265,44.8979,30.8281,19.7918,9.1641
321,138.086,0.016172,2.58962,0.00297205,0.0828056,0.280449,9136.14,5,0.0009393797391157761,0.0,0.11,118,0.11,64.4323,-0.8444000000000074,88.5026,63.0004,0.0,-0.0004050000000000026,88.5026,63.0004,7.80589,17.0505,26.8442,88.5026,76.4213,71.6059,69.2883,67.2916,65.8628,64.4323,63.0004,61.5674,59.56,57.2654,52.9674,44.4373,30.8173,19.7847,9.16072
322,137.509,0.0172067,2.59026,0.00296879,0.0824086,0.280501,9098.78,5,0.0010118305540786701,0.0,0.11,118,0.11,63.5912,-0.8410999999999973,87.3557,62.1785,0.0,-0.0003969999999999946,87.3557,62.1785,7.80924,17.0577,26.8554,87.3557,75.4308,70.6777,68.3887,66.4148,65.0035,63.5912,62.1785,60.7656,58.7882,56.5304,52.3096,43.9724,30.8062,19.7776,9.1574
323,136.934,0.0179577,2.59043,0.00296573,0.0820099,0.28063,9060.71,5,0.0010860899325407826,0.0,0.11,118,0.11,62.7535,-0.8376999999999981,86.2132,61.3599,0.0,-0.00039870000000000183,86.2132,61.3599,7.81261,17.065,26.8667,86.2132,74.4441,69.7532,67.4926,65.5416,64.1476,62.7535,61.3599,59.967,58.0192,55.7978,51.6532,43.5034,30.7748,19.7705,9.15405
324,136.361,0.0184205,2.58332,0.00296207,0.0816151,0.2808,9022.59,5,0.001155211620505258,0.0,0.11,118,0.11,61.9195,-0.8340000000000032,85.0757,60.5448,0.0,-0.0003948000000000007,85.0757,60.5448,7.81594,17.0721,26.8778,85.0757,73.4618,68.8328,66.6002,64.6721,63.2954,61.9195,60.5448,59.1718,57.2535,55.0681,50.9983,43.0311,30.7131,19.7635,9.15074
325,135.79,0.0186686,2.57125,0.00295773,0.0812241,0.280975,8984.7,5,0.0012186593925724333,0.0,0.05,118,0.05,61.089,-0.8305000000000007,83.9432,59.7332,0.0,-0.00039100000000000246,83.9432,59.7332,7.81923,17.0792,26.8887,83.9432,72.4838,67.9163,65.7116,63.8064,62.4468,61.089,59.7332,58.3801,56.4909,54.3411,50.3451,42.5556,30.6244,19.7566,9.14747
326,135.342,0.0188106,2.5586,0.00295258,0.0808352,0.28113,8978.79,5,0.0012759308824678121,0.0,0.05,118,0.05,60.2619,-0.8271000000000015,82.8153,58.9249,0.0,-0.0003888999999999976,82.8153,58.9249,7.8225,17.0862,26.8994,82.8153,71.5096,67.0034,64.8264,62.944,61.6017,60.2619,58.9249,57.5914,55.7312,53.6167,49.6935,42.077,30.5118,19.7498,9.14423
327,134.964,0.0187754,2.5492,0.00294647,0.0804478,0.281267,8954.24,5,0.001326119667566985,0.0,0.11,105,0.11,59.4373,-0.8245999999999967,81.6908,58.1191,0.0,-0.0003873999999999961,81.6908,58.1191,7.82575,17.0931,26.9169,81.6908,70.5385,66.0934,63.9439,62.0842,60.7592,59.4373,58.1191,56.8051,54.9737,52.8941,49.0427,41.5951,30.3774,19.7431,9.14101
328,134.468,0.0185472,2.54305,0.00293954,0.0800627,0.2814,8898.45,5,0.001370014142319402,0.0,0.11,105,0.11,58.6154,-0.8218999999999994,80.5701,57.3158,0.0,-0.00038509999999999933,80.5701,57.3158,7.82897,17.0999,26.9765,80.5701,69.5705,65.1863,63.0641,61.2273,59.9194,58.6154,57.3158,56.0213,54.2185,52.1736,48.3929,41.1104,30.2235,19.7364,9.13781
329,133.905,0.0182576,2.53671,0.00293171,0.0796798,0.281564,8860.84,5,0.0014070780813253865,0.0,0.11,105,0.11,57.797,-0.818400000000004,79.454,56.516,0.0,-0.00038290000000000546,79.454,56.516,7.83217,17.1066,27.0898,79.454,68.6066,64.2831,62.1878,60.3739,59.0831,57.797,56.516,55.2408,53.4663,51.4557,47.7448,40.6233,30.052,19.7299,9.13465
330,133.342,0.0179646,2.52865,0.00292292,0.0793024,0.281568,8823.35,5,0.0014360993155351602,0.0,0.11,105,0.11,56.9822,-0.8147999999999982,78.3431,55.7197,0.0,-0.00037739999999999996,78.3431,55.7197,7.83531,17.1132,27.267,78.3431,67.647,63.3838,61.3154,59.5242,58.2505,56.9822,55.7197,54.4637,52.7173,50.7407,47.0986,40.1343,29.8644,19.7235,9.13153
331,132.781,0.0176451,2.51991,0.00291315,0.0789246,0.281502,8786.16,5,0.0014583537885988172,0.0,0.11,105,0.11,56.1708,-0.811399999999999,77.2368,54.9267,0.0,-0.0003777999999999976,77.2368,54.9267,7.83845,17.1197,27.5227,77.2368,66.6915,62.4884,60.4466,58.6781,57.4215,56.1708,54.9267,53.6899,51.9714,50.0283,46.454,39.6433,29.6622,19.7171,9.12842
332,132.221,0.0172626,2.52455,0.00290242,0.0785486,0.281493,8750.0,5,0.0014734535568662749,0.0,0.11,105,0.11,55.363,-0.8078000000000003,76.1353,54.1372,0.0,-0.00037600000000000133,76.1353,54.1372,7.84157,17.1262,27.8782,76.1353,65.7401,61.5969,59.5814,57.8357,56.596,55.363,54.1372,52.9193,51.2285,49.3186,45.8113,39.1507,29.4465,19.7109,9.12534
333,131.664,0.0168489,2.52443,0.00289051,0.0781758,0.281564,8712.94,5,0.0014795220004883945,0.0,0.16999999999999998,105,0.24,54.5588,-0.8042000000000016,75.0388,53.3512,0.0,-0.0003727999999999926,75.0388,53.3512,7.84465,17.1325,28.3672,75.0388,64.7929,60.7092,58.72,56.9969,55.7742,54.5588,53.3512,52.1521,50.4888,48.6119,45.1705,38.6565,29.2185,19.7047,9.1223
334,130.991,0.0163337,2.51855,0.00287767,0.0778034,0.281686,8644.15,5,0.001478981823839199,0.0,0.22999999999999998,105,0.24,53.7582,-0.8005999999999958,73.9474,52.5688,0.0,-0.00037240000000000884,73.9474,52.5688,7.84771,17.1388,29.049,73.9474,63.8501,59.8258,57.8624,56.162,54.9561,53.7582,52.5688,51.3885,49.7524,47.908,44.5316,38.1611,28.9792,19.6986,9.11926
